name,export_rva,target_rva,target_size,source,status,notes
"??3SpecialPowerCompletionDie@@SAXPAXW4SpecialPowerCompletionDieMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3SpecialPowerCreate@@SAXPAXW4SpecialPowerCreateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3SpecialPowerTemplate@@SAXPAXW4SpecialPowerTemplateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/Common/RTS/SpecialPower.cpp","matched",""
"??3Squad@@SAXPAXW4SquadMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/Common/RTS/Player.cpp","matched",""
"??3SquishCollide@@SAXPAXW4SquishCollideMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3StatusBitsUpgrade@@SAXPAXW4StatusBitsUpgradeMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3StatusDamageHelper@@SAXPAXW4StatusDamageHelperMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/Object.cpp","matched",""
"??3StealthDetectorUpdate@@SAXPAXW4StealthDetectorUpdateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3StealthUpdate@@SAXPAXW4StealthUpdateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3StealthUpgrade@@SAXPAXW4StealthUpgradeMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3StreamingArchiveFile@@SAXPAXW4StreamingArchiveFileMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngineDevice/Source/Win32Device/Common/Win32BIGFile.cpp","matched",""
"??3StructureBody@@SAXPAXW4StructureBodyMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3SubdualDamageHelper@@SAXPAXW4SubdualDamageHelperMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/Object.cpp","matched",""
"??3SubObjectsUpgrade@@SAXPAXW4SubObjectsUpgradeMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3SuccessState@@SAXPAXW4SuccessStateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/Update/AIUpdate/JetAIUpdate.cpp","matched",""
"??3SuperweaponInfo@@SAXPAXW4SuperweaponInfoMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameClient/InGameUI.cpp","matched",""
"??3SupplyCenterCreate@@SAXPAXW4SupplyCenterCreateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3SupplyCenterDockUpdate@@SAXPAXW4SupplyCenterDockUpdateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3SupplyCenterProductionExitUpdate@@SAXPAXW4SupplyCenterProductionExitUpdateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3SupplyTruckAIUpdate@@SAXPAXW4SupplyTruckAIUpdateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3SupplyTruckBusyState@@SAXPAXW4SupplyTruckBusyStateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/Update/AIUpdate/SupplyTruckAIUpdate.cpp","matched",""
"??3SupplyTruckIdleState@@SAXPAXW4SupplyTruckIdleStateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/Update/AIUpdate/SupplyTruckAIUpdate.cpp","matched",""
"??3SupplyTruckStateMachine@@SAXPAXW4SupplyTruckStateMachineMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/Update/AIUpdate/WorkerAIUpdate.cpp","matched",""
"??3SupplyTruckWantsToPickUpOrDeliverBoxesState@@SAXPAXW4SupplyTruckWantsToPickUpOrDeliverBoxesStateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/Update/AIUpdate/SupplyTruckAIUpdate.cpp","matched",""
"??3SupplyWarehouseCreate@@SAXPAXW4SupplyWarehouseCreateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3SupplyWarehouseCripplingBehavior@@SAXPAXW4SupplyWarehouseCripplingBehaviorMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3SupplyWarehouseDockUpdate@@SAXPAXW4SupplyWarehouseDockUpdateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3Team@@SAXPAXW4TeamMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/Common/RTS/Team.cpp","matched",""
"??3TeamInQueue@@SAXPAXW4TeamInQueueMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/AI/AIPlayer.cpp","matched",""
"??3TeamPrototype@@SAXPAXW4TeamPrototypeMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/Common/RTS/Team.cpp","matched",""
"??3TeamRelationMap@@SAXPAXW4TeamRelationMapMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/Common/RTS/Player.cpp","matched",""
"??3TempWeaponBonusHelper@@SAXPAXW4TempWeaponBonusHelperMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/Object.cpp","matched",""
"??3TerrainRoadType@@SAXPAXW4TerrainRoadTypeMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameClient/Terrain/TerrainRoads.cpp","matched",""
"??3TerrainScorchFXNugget@@SAXPAXW4TerrainScorchFXNuggetMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameClient/FXList.cpp","matched",""
"??3TerrainType@@SAXPAXW4TerrainTypeMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/Common/TerrainTypes.cpp","matched",""
"??3ThingTemplate@@SAXPAXW4ThingTemplateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/Common/Thing/ThingFactory.cpp","matched",""
"??3TintEnvelope@@SAXPAXW4TintEnvelopeMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameClient/Drawable.cpp","matched",""
"??3TracerFXNugget@@SAXPAXW4TracerFXNuggetMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameClient/FXList.cpp","matched",""
"??3TransitionDamageFX@@SAXPAXW4TransitionDamageFXMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3TransportAIUpdate@@SAXPAXW4TransportAIUpdateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3TransportContain@@SAXPAXW4TransportContainMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3TransportStatus@@SAXPAXW4TransportStatusMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/ScriptEngine/ScriptConditions.cpp","matched",""
"??3TunnelContain@@SAXPAXW4TunnelContainMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3TunnelTracker@@SAXPAXW4TunnelTrackerMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/Common/RTS/Player.cpp","matched",""
"??3TurretAI@@SAXPAXW4TurretAIMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/Update/AIUpdate.cpp","matched",""
"??3TurretAIData@@SAXPAXW4TurretAIDataMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/Update/AIUpdate.cpp","matched",""
"??3TurretStateMachine@@SAXPAXW4TurretStateMachineMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/AI/TurretAI.cpp","matched",""
"??3UnitCrateCollide@@SAXPAXW4UnitCrateCollideMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3UnpackingState@@SAXPAXW4UnpackingStateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/Update/AIUpdate/HackInternetAIUpdate.cpp","matched",""
"??3UnpauseSpecialPowerUpgrade@@SAXPAXW4UnpauseSpecialPowerUpgradeMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3Upgrade@@SAXPAXW4UpgradeMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/Common/RTS/Player.cpp","matched",""
"??3UpgradeDie@@SAXPAXW4UpgradeDieMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3UpgradeTemplate@@SAXPAXW4UpgradeTemplateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/Common/System/Upgrade.cpp","matched",""
"??3UserParser@@SAXPAXW4UserParserMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/Common/System/DataChunk.cpp","matched",""
"??3VeterancyCrateCollide@@SAXPAXW4VeterancyCrateCollideMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3ViewShakeFXNugget@@SAXPAXW4ViewShakeFXNuggetMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameClient/FXList.cpp","matched",""
"??3W3DDisplayString@@SAXPAXW4W3DDisplayStringMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DDisplayStringManager.cpp","matched",""
"??3W3DGameWindow@@SAXPAXW4W3DGameWindowMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngineDevice/Source/W3DDevice/GameClient/GUI/W3DGameWindowManager.cpp","matched",""
"??3W3DPrototypeClass@@SAXPAXW4W3DPrototypeClassMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DAssetManager.cpp","matched",""
"??3WanderAIUpdate@@SAXPAXW4WanderAIUpdateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3WaterTransparencySetting@@SAXPAXW4WaterTransparencySettingMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/Common/INI/INIWater.cpp","matched",""
"??3Waypoint@@SAXPAXW4WaypointMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Map/TerrainLogic.cpp","matched",""
"??3Weapon@@SAXPAXW4WeaponMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/Weapon.cpp","matched",""
"??3WeaponBonusSet@@SAXPAXW4WeaponBonusSetMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/Weapon.cpp","matched",""
"??3WeaponBonusUpgrade@@SAXPAXW4WeaponBonusUpgradeMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3WeaponSetUpgrade@@SAXPAXW4WeaponSetUpgradeMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3WeaponTemplate@@SAXPAXW4WeaponTemplateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/Weapon.cpp","matched",""
"??3WeatherSetting@@SAXPAXW4WeatherSettingMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameClient/Snow.cpp","matched",""
"??3WebBrowserURL@@SAXPAXW4WebBrowserURLMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameNetwork/WOLBrowser/WebBrowser.cpp","matched",""
"??3Win32LocalFile@@SAXPAXW4Win32LocalFileMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngineDevice/Source/Win32Device/Common/Win32LocalFileSystem.cpp","matched",""
"??3WindowLayout@@SAXPAXW4WindowLayoutMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameClient/GUI/GameWindowManagerScript.cpp","matched",""
"??3WorkerAIUpdate@@SAXPAXW4WorkerAIUpdateMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp","matched",""
"??3WorkerStateMachine@@SAXPAXW4WorkerStateMachineMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/Object/Update/AIUpdate/WorkerAIUpdate.cpp","matched",""
"??3WorkOrder@@SAXPAXW4WorkOrderMagicEnum@0@@Z","","0x007EFFF0","12","Code/GameEngine/Source/GameLogic/AI/AIPlayer.cpp","matched",""
"??4?$_Rb_tree@GU?$pair@$$CBGE@_STL@@U?$_Select1st@U?$pair@$$CBGE@_STL@@@2@U?$less@G@2@V?$allocator@U?$pair@$$CBGE@_STL@@@2@@_STL@@QAEAAV01@ABV01@@Z","","0x0076ABF0","178","Code/GameEngine/Source/GameNetwork/ConnectionManager.cpp","matched","resweep exact post-GWM-fix (exact-ambiguous)"
"??4?$_Rb_tree@HU?$pair@$$CBHI@_STL@@U?$_Select1st@U?$pair@$$CBHI@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHI@_STL@@@2@@_STL@@QAEAAV01@ABV01@@Z","","0x004EE0E0","178","Code/GameEngine/Source/GameNetwork/GameSpy/PeerDefs.cpp","matched",""
"??4?$_Rb_tree@VAsciiString@@U?$pair@$$CBVAsciiString@@UCoord3D@@@_STL@@U?$_Select1st@U?$pair@$$CBVAsciiString@@UCoord3D@@@_STL@@@3@U?$less@VAsciiString@@@3@V?$allocator@U?$pair@$$CBVAsciiString@@UCoord3D@@@_STL@@@3@@_STL@@QAEAAV01@ABV01@@Z","","0x000C0030","178","Code/GameEngine/Source/Common/INI/INIMapCache.cpp","matched",""
"??4?$_Rb_tree@VAsciiString@@V1@U?$_Identity@VAsciiString@@@_STL@@U?$less@VAsciiString@@@3@V?$allocator@VAsciiString@@@3@@_STL@@QAEAAV01@ABV01@@Z","","0x000BF870","178","Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/WOLBuddyOverlay.cpp","matched",""
"??4?$_Rb_tree@W4NameKeyType@@U?$pair@$$CBW4NameKeyType@@M@_STL@@U?$_Select1st@U?$pair@$$CBW4NameKeyType@@M@_STL@@@3@U?$less@W4NameKeyType@@@3@V?$allocator@U?$pair@$$CBW4NameKeyType@@M@_STL@@@3@@_STL@@QAEAAV01@ABV01@@Z","","0x005672C0","178","Code/GameEngine/Source/Common/RTS/Player.cpp","matched","exact-ambiguous COMDAT pinned by string anchor"
"??4?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@QAEAAV01@ABV01@@Z","","0x000A58F0","36","Code/GameEngine/Source/GameNetwork/GameSpy/PeerDefs.cpp","matched",""
"??4?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@QAEAAV01@PBD@Z","","0x000A5920","36","Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/PopupHostGame.cpp","matched",""
"??4?$basic_string@GV?$char_traits@G@_STL@@V?$allocator@G@2@@_STL@@QAEAAV01@PBG@Z","","0x004D57C0","34","Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/PopupHostGame.cpp","matched",""
"??4?$CategoryModuleClassBase@$00$00@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x0002C499","0x005C12B0","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleClassBase@$01$00@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x00038D1B","0x005C1330","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleClassBase@$02$00@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x0003E8FB","0x005C1490","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty base assignment returns this"
"??4?$CategoryModuleClassBase@$03$00@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x0003CC86","0x005C15F0","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleClassBase@$04$00@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x000202B1","0x005C1690","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleClassBase@$05$00@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x00025487","0x005C1730","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleClassBase@$06$00@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x0002CD9F","0x005C17D0","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleClassBase@$07$0A@@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x00040DE0","0x005C1870","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleClassBase@$0A@$00@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x0000540C","0x005C10D0","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty base assignment returns this"
"??4?$CategoryModuleInfo@$00@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x0000681B","0x005BD600","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleInfo@$01@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x00012E27","0x005BD930","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleInfo@$02@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x000283CB","0x005BD900","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleInfo@$03@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x00017751","0x005BD7F0","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleInfo@$04@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x00026F17","0x005BD6A0","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleInfo@$05@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x00027917","0x005BD630","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleInfo@$06@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x00005146","0x005BDB60","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleInfo@$07@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x0000CF1D","0x0005C900","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleInfo@$0A@@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x00025E6E","0x0005C970","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleTemplate@$00@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x00006933","0x005BF280","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleTemplate@$01@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x00024F55","0x005BF4D0","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleTemplate@$02@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x00008765","0x005BF720","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleTemplate@$03@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x000275DE","0x005BF970","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleTemplate@$04@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x00024249","0x005BFBE0","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleTemplate@$05@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x000426DB","0x005BFE30","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleTemplate@$06@FXParticleSystem@@QAEAAV01@ABV01@@Z","","0x005BDB80","46","Code/GameEngine/Source/GameClient/System/FXParticleSystem/CategoryModuleTemplate06AssignThunk.cpp","matched","Open-BFME5 exact C++ isolated raw category template assignment"
"??4?$CategoryModuleTemplate@$07@FXParticleSystem@@QAEAAV01@ABV01@@Z","","0x0005C920","35","Code/GameEngine/Source/GameClient/System/FXParticleSystem/CategoryModuleTemplate07AssignThunk.cpp","matched","Open-BFME5 exact C++ isolated raw category template assignment"
"??4?$CategoryModuleTemplate@$0A@@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x0000C860","0x0005D9D0","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleTemplateBase@$00@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x00004B7E","0x005BF150","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty base assignment returns this"
"??4?$CategoryModuleTemplateBase@$01@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x00022421","0x005BF3A0","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleTemplateBase@$02@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x000495D5","0x005BF5F0","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleTemplateBase@$03@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x00038776","0x005BF840","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleTemplateBase@$04@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x0003010C","0x005BFAB0","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleTemplateBase@$05@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x0002B693","0x005BFD00","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
"??4?$CategoryModuleTemplateBase@$06@FXParticleSystem@@QAEAAV01@ABV01@@Z","0x0000BA4B","0x005BDB70","5","Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp","matched","empty assignment returns this"
