function,source,size,candidate_rva,aligned_pct,class,first_diff,hint,votes
?GadgetSliderSetEnabledSelectedThumbColor@@YAXPAVGameWindow@@H@Z,gamewindowmanager.cpp,28,0x0078E60A,39,structural,0,"shape ratio 50%, sizes 28->28",5
?GadgetSliderSetDisabledThumbColor@@YAXPAVGameWindow@@H@Z,gamewindowmanager.cpp,28,0x0078E60A,39,structural,0,"shape ratio 50%, sizes 28->28",5
?GadgetSliderSetDisabledSelectedThumbColor@@YAXPAVGameWindow@@H@Z,gamewindowmanager.cpp,28,0x0078E60A,39,structural,0,"shape ratio 50%, sizes 28->28",5
?GadgetSliderSetHiliteThumbColor@@YAXPAVGameWindow@@H@Z,gamewindowmanager.cpp,28,0x0078E60A,39,structural,0,"shape ratio 50%, sizes 28->28",5
?GadgetSliderSetHiliteSelectedThumbColor@@YAXPAVGameWindow@@H@Z,gamewindowmanager.cpp,28,0x0078E60A,39,structural,0,"shape ratio 50%, sizes 28->28",5
??1GrantUpgradeCreateModuleData@@UAE@XZ,grantupgradecreate.cpp,114,0x009F2800,39,structural,21,"shape ratio 66%, sizes 114->115",5
??1MissingAnimClass@@UAE@XZ,hanimmgr.cpp,73,0x009E70B0,39,structural,0,"shape ratio 16%, sizes 73->73",5
?toggleReplayControls@@YAXXZ,ingameui.cpp,73,0x0043A83F,39,structural,0,"shape ratio 46%, sizes 73->73",15
??1?$pair@$$CBVUnicodeString@@V1@@_STL@@QAE@XZ,langameinfo.cpp,76,0x0068E6CF,39,structural,0,"shape ratio 47%, sizes 76->76",10
??1?$ShareBufferClass@PAVVertexMaterialClass@@@@UAE@XZ,meshmatdesc.cpp,104,0x00C714F6,39,structural,0,"shape ratio 18%, sizes 104->104",5
??1?$ShareBufferClass@PAVTextureClass@@@@UAE@XZ,meshmatdesc.cpp,104,0x00C714F6,39,structural,0,"shape ratio 18%, sizes 104->104",5
??1?$ShareBufferClass@VShaderClass@@@@UAE@XZ,meshmatdesc.cpp,104,0x00C714F6,39,structural,0,"shape ratio 18%, sizes 104->104",5
??1?$ShareBufferClass@G@@UAE@XZ,meshmdlio.cpp,104,0x00C714F6,39,structural,0,"shape ratio 18%, sizes 104->104",5
??1UpgradeModuleData@@UAE@XZ,modelconditionupgrade.cpp,82,0x009F281F,39,structural,0,"shape ratio 29%, sizes 82->82",5
??1CrateCollideModuleData@@UAE@XZ,modulefactory.cpp,114,0x009F2800,39,structural,21,"shape ratio 66%, sizes 114->115",5
??1UpgradeDieModuleData@@UAE@XZ,modulefactory.cpp,114,0x009F2800,39,structural,21,"shape ratio 66%, sizes 114->115",5
??1SupplyTruckAIUpdateModuleData@@UAE@XZ,modulefactory.cpp,76,0x000D168F,39,structural,0,"shape ratio 47%, sizes 76->76",10
??1MissileLauncherBuildingUpdateModuleData@@UAE@XZ,modulefactory.cpp,82,0x009F281F,39,structural,0,"shape ratio 29%, sizes 82->82",5
??1SpawnPointProductionExitUpdateModuleData@@UAE@XZ,modulefactory.cpp,114,0x009F2800,39,structural,21,"shape ratio 66%, sizes 114->115",5
??1StickyBombUpdateModuleData@@UAE@XZ,modulefactory.cpp,114,0x009F2800,39,structural,21,"shape ratio 66%, sizes 114->115",5
??1AutoHealBehaviorModuleData@@UAE@XZ,modulefactory.cpp,82,0x009F281F,39,structural,0,"shape ratio 29%, sizes 82->82",5
??1FireWeaponWhenDamagedBehaviorModuleData@@UAE@XZ,modulefactory.cpp,82,0x009F281F,39,structural,0,"shape ratio 29%, sizes 82->82",5
??1FireWeaponWhenDeadBehaviorModuleData@@UAE@XZ,modulefactory.cpp,82,0x009F281F,39,structural,0,"shape ratio 29%, sizes 82->82",5
??1FXListDieModuleData@@UAE@XZ,modulefactory.cpp,82,0x009F281F,39,structural,0,"shape ratio 29%, sizes 82->82",5
??1SpawnBehaviorModuleData@@UAE@XZ,modulefactory.cpp,82,0x009F281F,39,structural,0,"shape ratio 29%, sizes 82->82",5
??1SpyVisionUpdateModuleData@@UAE@XZ,modulefactory.cpp,82,0x009F281F,39,structural,0,"shape ratio 29%, sizes 82->82",5
??1NameKeyGenerator@@UAE@XZ,namekeygenerator.cpp,79,0x009F2822,39,structural,0,"shape ratio 20%, sizes 79->79",5
??0OptionPreferences@@QAE@XZ,optionsmenu.cpp,104,0x000904DE,39,structural,0,"shape ratio 42%, sizes 104->104",5
?tryInfiltrationEvent@Radar@@QAEXPBVObject@@@Z,radar.cpp,258,0x001083CC,39,structural,0,"shape ratio 45%, sizes 258->258",10
?parseRiderInfo@RiderChangeContainModuleData@@SAXPAVINI@@PAX1PBX@Z,riderchangecontain.cpp,134,0x0088041D,39,structural,0,"shape ratio 22%, sizes 134->134",10
??0ScriptActions@@QAE@XZ,scriptactions.cpp,143,0x009F2730,39,structural,21,"shape ratio 41%, sizes 143->146",5
?doQuickVictory@ScriptActions@@IAEXXZ,scriptactions.cpp,53,0x00396C59,39,structural,0,"shape ratio 16%, sizes 53->53",5
??1ToppleUpdateModuleData@@UAE@XZ,toppleupdate.cpp,114,0x009F2800,39,structural,21,"shape ratio 66%, sizes 114->115",5
??1MissingTextureClass@@UAE@XZ,w3dprojectedshadow.cpp,73,0x009E70B0,39,structural,0,"shape ratio 16%, sizes 73->73",5
??1MissingGeomClass@@UAE@XZ,w3dvolumetricshadow.cpp,73,0x009E70B0,39,structural,0,"shape ratio 16%, sizes 73->73",5
??1W3DShadowGeometry@@UAE@XZ,w3dvolumetricshadow.cpp,102,0x00C70FA9,39,structural,0,"shape ratio 21%, sizes 102->102",5
?parseAutoChoose@WeaponTemplateSet@@CAXPAVINI@@PAX1PBX@Z,weaponset.cpp,51,0x001EACAF,39,structural,0,"shape ratio 29%, sizes 51->51",15
??1BattlePlanUpdate@@MAE@XZ,battleplanupdate.cpp,461,0x000FB368,38,structural,0,"shape ratio 4%, sizes 461->461",5
??1BoneFXUpdate@@MAE@XZ,bonefxupdate.cpp,161,0x0028912C,38,structural,0,"shape ratio 14%, sizes 161->161",5
?setControlBarSchemeByPlayerTemplate@ControlBar@@QAEXPBVPlayerTemplate@@@Z,controlbar.cpp,707,0x0049F910,38,structural,0,"shape ratio 3%, sizes 707->707",50
?DifficultySelectInit@@YAXPAVWindowLayout@@PAX@Z,difficultyselect.cpp,652,0x004C7016,38,structural,0,"shape ratio 9%, sizes 652->652",20
??0DozerPrimaryStateMachine@@QAE@PAVObject@@@Z,dozeraiupdate.cpp,552,0x002B787B,38,structural,0,"shape ratio 11%, sizes 552->552",5
?parseBenchProfile@INI@@SAXPAV1@@Z,gamelod.cpp,130,0x0007C7F0,38,structural,9,"shape ratio 69%, sizes 130->130",20
?parseInit@@YA_NPAD0IPAVWindowLayoutInfo@@@Z,gamewindowmanagerscript.cpp,84,0x0079CED5,38,structural,0,"shape ratio 23%, sizes 84->84",5
?parseUpdate@@YA_NPAD0IPAVWindowLayoutInfo@@@Z,gamewindowmanagerscript.cpp,84,0x004877FA,38,structural,0,"shape ratio 25%, sizes 84->84",10
?parseShutdown@@YA_NPAD0IPAVWindowLayoutInfo@@@Z,gamewindowmanagerscript.cpp,84,0x004877FA,38,structural,0,"shape ratio 25%, sizes 84->84",10
?setName@LANGameInfo@@QAEXVUnicodeString@@@Z,lanapi.cpp,78,0x0068DE46,38,structural,0,"shape ratio 38%, sizes 78->78",10
?startMove@Locomotor@@QAEXXZ,locomotor.cpp,42,0x009DE81C,38,structural,0,"shape ratio 19%, sizes 42->42",5
??0AddInfoStruct@MixFileFactoryClass@@QAE@XZ,mixfile.cpp,114,0x00983573,38,structural,0,"shape ratio 32%, sizes 114->114",10
?friend_newModuleData@AssaultTransportAIUpdate@@SAPAVModuleData@@PAVINI@@@Z,modulefactory.cpp,127,0x00125FD0,38,structural,22,"shape ratio 65%, sizes 127->129",10
?friend_newModuleData@CaveContain@@SAPAVModuleData@@PAVINI@@@Z,modulefactory.cpp,126,0x0012ABBF,38,structural,0,"shape ratio 52%, sizes 126->126",10
??1CreateCrateDieModuleData@@UAE@XZ,modulefactory.cpp,122,0x009F27F8,38,structural,0,"shape ratio 46%, sizes 122->122",5
?setGameName@GameSpyStagingRoom@@QAEXVUnicodeString@@@Z,peerdefs.cpp,78,0x0068DE46,38,structural,0,"shape ratio 38%, sizes 78->78",10
?PopupJoinGameInit@@YAXPAVWindowLayout@@PAX@Z,popupjoingame.cpp,604,0x004D72A3,38,structural,0,"shape ratio 8%, sizes 604->604",20
?tryUnderAttackEvent@Radar@@QAEXPBVObject@@@Z,radar.cpp,713,0x0008CB4D,38,structural,0,"shape ratio 0%, sizes 713->713",15
?Apply_Render_State@@YAXAAURenderStateStruct@@@Z,sortingrenderer.cpp,1326,0x009391AF,38,structural,0,"shape ratio 2%, sizes 1326->1326",5
?parseTransitionToOCL@TerrainRoadType@@KAXPAVINI@@PAX1PBX@Z,terrainroads.cpp,231,0x00601E91,38,structural,0,"shape ratio 42%, sizes 231->231",35
?parseTransitionToFX@TerrainRoadType@@KAXPAVINI@@PAX1PBX@Z,terrainroads.cpp,231,0x00601E91,38,structural,0,"shape ratio 42%, sizes 231->231",40
?flushDecals@W3DProjectedShadowManager@@QAEXPAVW3DShadowTexture@@W4ShadowType@@@Z,w3dprojectedshadow.cpp,704,0x00949912,38,structural,0,"shape ratio 2%, sizes 704->704",10
?makeAssistanceRequest@@YAXPAVObject@@PAX@Z,weapon.cpp,218,0x005971AC,38,structural,0,"shape ratio 26%, sizes 218->218",10
?playerTooltip@@YAXPAVGameWindow@@PAVWinInstanceData@@I@Z,wollobbymenu.cpp,1673,0x004FA7D4,38,structural,0,"shape ratio 5%, sizes 1673->1673",30
?WOLLobbyMenuInit@@YAXPAVWindowLayout@@PAX@Z,wollobbymenu.cpp,2001,0x004FBABE,38,structural,0,"shape ratio 7%, sizes 2001->2001",20
?parseAiDataDefinition@AI@@SAXPAVINI@@@Z,ai.cpp,53,0x009A15F2,37,structural,0,"shape ratio 15%, sizes 53->53",5
?parseFXLocInfo@@YAXPAVINI@@PAXPAUBoneLocInfo@@@Z,bonefxupdate.cpp,77,0x00379F97,37,structural,0,"shape ratio 21%, sizes 77->77",10
??1BridgeBehaviorModuleData@@UAE@XZ,bridgebehavior.cpp,164,0x009F27CF,37,structural,0,"shape ratio 30%, sizes 164->164",5
?setDefaultControlBarConfig@ControlBar@@IAEXXZ,controlbar.cpp,114,0x0049E08F,37,structural,0,"shape ratio 52%, sizes 114->114",15
_$E56,dx8renderer.cpp,40,0x00C7151F,37,structural,0,"shape ratio 40%, sizes 40->40",5
_$E59,dx8renderer.cpp,40,0x00C7151F,37,structural,0,"shape ratio 40%, sizes 40->40",5
??0FireSpreadUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,firespreadupdate.cpp,117,0x0037645E,37,structural,0,"shape ratio 35%, sizes 117->117",5
?parseShakeType@ViewShakeFXNugget@@KAXPAVINI@@PAX1PBX@Z,fxlist.cpp,32,0x009A15D6,37,structural,0,"shape ratio 17%, sizes 32->32",5
?parseScorchType@TerrainScorchFXNugget@@KAXPAVINI@@PAX1PBX@Z,fxlist.cpp,32,0x009A15D6,37,structural,0,"shape ratio 17%, sizes 32->32",5
?parseAudioSettingsDefinition@INI@@SAXPAV1@@Z,gameaudio.cpp,272,0x009A15F5,37,structural,0,"shape ratio 14%, sizes 272->272",5
?GameSpyCloseAllOverlays@@YAXXZ,gamespyoverlay.cpp,24,0x0053E263,37,structural,0,"shape ratio 32%, sizes 24->24",5
??1LANPlayer@@QAE@XZ,lanapi.cpp,89,0x0068582F,37,structural,0,"shape ratio 44%, sizes 89->89",15
??1MetaMapRec@@MAE@XZ,metaevent.cpp,86,0x006F4C62,37,structural,0,"shape ratio 14%, sizes 86->86",10
?friend_newModuleData@DamageModule@@SAPAVModuleData@@PAVINI@@@Z,modulefactory.cpp,113,0x0012407F,37,structural,0,"shape ratio 50%, sizes 113->113",10
?friend_newModuleData@RadiusDecalUpdate@@SAPAVModuleData@@PAVINI@@@Z,modulefactory.cpp,113,0x0012407F,37,structural,0,"shape ratio 50%, sizes 113->113",10
?friend_newModuleData@SabotageCommandCenterCrateCollide@@SAPAVModuleData@@PAVINI@@@Z,modulefactory.cpp,113,0x0012407F,37,structural,0,"shape ratio 50%, sizes 113->113",10
?friend_newModuleData@SabotageFakeBuildingCrateCollide@@SAPAVModuleData@@PAVINI@@@Z,modulefactory.cpp,113,0x0012407F,37,structural,0,"shape ratio 50%, sizes 113->113",10
?friend_newModuleData@SabotageSuperweaponCrateCollide@@SAPAVModuleData@@PAVINI@@@Z,modulefactory.cpp,113,0x0012407F,37,structural,0,"shape ratio 50%, sizes 113->113",10
?friend_newModuleData@UpdateModule@@SAPAVModuleData@@PAVINI@@@Z,modulefactory.cpp,113,0x0012407F,37,structural,0,"shape ratio 50%, sizes 113->113",10
?friend_newModuleData@CollideModule@@SAPAVModuleData@@PAVINI@@@Z,modulefactory.cpp,113,0x0012407F,37,structural,0,"shape ratio 50%, sizes 113->113",10
?friend_newModuleData@StructureBody@@SAPAVModuleData@@PAVINI@@@Z,modulefactory.cpp,113,0x0012407F,37,structural,0,"shape ratio 50%, sizes 113->113",10
?friend_newModuleData@SpecialAbility@@SAPAVModuleData@@PAVINI@@@Z,modulefactory.cpp,113,0x0012407F,37,structural,0,"shape ratio 50%, sizes 113->113",10
??1StructureCollapseUpdateModuleData@@UAE@XZ,modulefactory.cpp,115,0x00946B8C,37,structural,0,"shape ratio 39%, sizes 115->115",10
??0ObjectHelper@@QAE@PAVThing@@PBVModuleData@@@Z,object.cpp,117,0x0037645E,37,structural,0,"shape ratio 35%, sizes 117->117",5
?parse@AttackNugget@@SAXPAVINI@@PAX1PBX@Z,objectcreationlist.cpp,107,0x001D87E2,37,structural,0,"shape ratio 18%, sizes 107->107",10
?OptionsMenuSystem@@YA?AW4WindowMsgHandledType@@PAVGameWindow@@III@Z,optionsmenu.cpp,1644,0x0008CA34,37,structural,0,"shape ratio 0%, sizes 1644->1644",25
??1PlayerTemplateStore@@UAE@XZ,playertemplate.cpp,82,0x009F281F,37,structural,0,"shape ratio 23%, sizes 82->82",5
?AllocVisibleObjArrays@PredictiveLODOptimizerClass@@CAXH@Z,predlod.cpp,172,0x009440FC,37,structural,0,"shape ratio 25%, sizes 172->172",15
?doPlayerRemoveOverrideRelationToTeam@ScriptActions@@IAEXABVAsciiString@@0@Z,scriptactions.cpp,83,0x006827E6,37,structural,0,"shape ratio 30%, sizes 83->83",10
?doVictory@ScriptActions@@IAEXXZ,scriptactions.cpp,188,0x00396C58,37,structural,0,"shape ratio 15%, sizes 188->188",5
?doDefeat@ScriptActions@@IAEXXZ,scriptactions.cpp,188,0x00396C58,37,structural,0,"shape ratio 15%, sizes 188->188",5
??1SidesInfo@@QAE@XZ,sideslist.cpp,74,0x00746FA1,37,structural,0,"shape ratio 37%, sizes 74->74",5
?initializeBonePositions@SpawnPointProductionExitUpdate@@AAEXXZ,spawnpointproductionexitupdate.cpp,1457,0x002D18EF,37,structural,0,"shape ratio 10%, sizes 1457->1457",15
??0ClassicEnvironmentMapperClass@@QAE@I@Z,vertmaterial.cpp,32,0x0092145F,37,structural,0,"shape ratio 30%, sizes 32->32",5
??0EnvironmentMapperClass@@QAE@I@Z,vertmaterial.cpp,32,0x0092145F,37,structural,0,"shape ratio 30%, sizes 32->32",5
?Clone@ScreenMapperClass@@UBEPAVTextureMapperClass@@XZ,vertmaterial.cpp,98,0x0096A4D9,37,structural,0,"shape ratio 24%, sizes 98->98",5
?createMouse@W3DGameClient@@MAEPAVMouse@@XZ,w3dgameclient.cpp,99,0x00B026D9,37,structural,0,"shape ratio 38%, sizes 99->99",5
?parseRealRange@@YAXPAVINI@@PAX1PBX@Z,w3dmodeldraw.cpp,61,0x0087F23F,37,structural,0,"shape ratio 35%, sizes 61->61",10
?parseSingleBitFromINI@?$BitFlags@$0CN@@@SAXPAVINI@@PAX1PBX@Z,weapon.cpp,32,0x0081D40F,37,structural,0,"shape ratio 40%, sizes 32->32",10
?parseSingleBitFromINI@?$BitFlags@$0CG@@@SAXPAVINI@@PAX1PBX@Z,weapon.cpp,32,0x0081D40F,37,structural,0,"shape ratio 40%, sizes 32->32",10
?WOLLoginMenuInit@@YAXPAVWindowLayout@@PAX@Z,wolloginmenu.cpp,3442,0x005009D3,37,structural,0,"shape ratio 2%, sizes 3442->3442",95
?freeListOfMapObjects@WorldHeightMap@@SAXXZ,worldheightmap.cpp,59,0x0074AD60,37,structural,0,"shape ratio 16%, sizes 59->59",5
??0AIPickUpCrateState@@QAE@PAVStateMachine@@@Z,aistates.cpp,65,0x002C114E,36,structural,0,"shape ratio 46%, sizes 65->65",5
?reset@AnimateWindowManager@@UAEXXZ,animatewindowmanager.cpp,36,0x0045DAAF,36,structural,0,"shape ratio 34%, sizes 36->36",5
?Set_DX8_Render_State@DX8Wrapper@@SAXKI@Z,baseheightmap.cpp,193,0x0093635F,36,structural,0,"shape ratio 39%, sizes 193->193",10
??0CaveSystem@@QAE@XZ,cavesystem.cpp,93,0x009F272F,36,structural,0,"shape ratio 31%, sizes 93->93",5
?nameToKey@NameKeyGenerator@@QAE?AW4NameKeyType@@ABVAsciiString@@@Z,controlbar.cpp,36,0x0079CEFF,36,structural,0,"shape ratio 36%, sizes 36->36",5
?setControlBarSchemeByPlayer@ControlBar@@QAEXPAVPlayer@@@Z,controlbar.cpp,658,0x0049FD1E,36,structural,0,"shape ratio 3%, sizes 658->658",45
??1GameTextManager@@UAE@XZ,gametext.cpp,117,0x0068869E,36,structural,0,"shape ratio 21%, sizes 117->117",10
?createGadget@@YAPAVGameWindow@@PADPAV1@HHHHHPAVWinInstanceData@@PAX@Z,gamewindowmanagerscript.cpp,12033,0x00A56433,36,structural,0,"shape ratio 1%, sizes 12033->12033",10
??1HAnimManagerClass@@QAE@XZ,hanimmgr.cpp,84,0x00C5C481,36,structural,0,"shape ratio 29%, sizes 84->84",10
??1HeightMapRenderObjClass@@UAE@XZ,heightmap.cpp,149,0x00C714CE,36,structural,0,"shape ratio 12%, sizes 149->149",5
??1LANGameInfo@@QAE@XZ,lanapi.cpp,102,0x00686CCF,36,structural,0,"shape ratio 44%, sizes 102->102",10
?resetMap@@YAXXZ,maputil.cpp,165,0x00C5FBF4,36,structural,0,"shape ratio 22%, sizes 165->165",10
?read_prelit_material@MeshModelClass@@IAE?AW4WW3DErrorType@@AAVChunkLoadClass@@PAVMeshLoadContextClass@@@Z,meshmdlio.cpp,249,0x0096FC2F,36,structural,0,"shape ratio 46%, sizes 249->249",20
??0FileOffsetStruct@@QAE@XZ,mixfile.cpp,33,0x00C6E274,36,structural,0,"shape ratio 9%, sizes 33->33",5
?doPlaySoundEffect@ScriptActions@@IAEXABVAsciiString@@@Z,scriptactions.cpp,127,0x000FB41D,36,structural,0,"shape ratio 17%, sizes 127->127",5
?getUiText@Parameter@@QBE?AVAsciiString@@XZ,scripts.cpp,2996,0x00353107,36,structural,0,"shape ratio 5%, sizes 2996->2996",10
??0StructureCollapseUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,structurecollapseupdate.cpp,144,0x00376443,36,structural,0,"shape ratio 24%, sizes 144->144",5
?initTeam@TeamFactory@@QAEXABVAsciiString@@0_NPAVDict@@@Z,team.cpp,187,0x006827CC,36,structural,0,"shape ratio 32%, sizes 187->187",10
?Clone@GridClassicEnvironmentMapperClass@@UBEPAVTextureMapperClass@@XZ,vertmaterial.cpp,98,0x0096A4B6,36,structural,0,"shape ratio 28%, sizes 98->98",5
?Clone@GridEnvironmentMapperClass@@UBEPAVTextureMapperClass@@XZ,vertmaterial.cpp,98,0x0096A4B6,36,structural,0,"shape ratio 28%, sizes 98->98",5
?createFontLibrary@W3DGameClient@@MAEPAVFontLibrary@@XZ,w3dgameclient.cpp,80,0x00B026DB,36,structural,0,"shape ratio 36%, sizes 80->80",5
??0W3DStatusCircle@@QAE@ABV0@@Z,w3dstatuscircle.cpp,44,0x0098914C,36,structural,0,"shape ratio 7%, sizes 44->44",5
??1Pathfinder@@QAE@XZ,aipathfind.cpp,126,0x00C70FA1,35,structural,0,"shape ratio 11%, sizes 126->126",5
?render_box@BoxRenderObjClass@@IAEXAAVRenderInfoClass@@ABVVector3@@1@Z,boxrobj.cpp,1677,0x0098E89F,35,structural,0,"shape ratio 2%, sizes 1677->1677",10
?showPurchaseScience@ControlBar@@QAEXXZ,controlbar.cpp,114,0x0079CEBD,35,structural,0,"shape ratio 23%, sizes 114->114",10
?sendVoteCommand@DisconnectManager@@IAEXHPAVConnectionManager@@@Z,disconnectmanager.cpp,187,0x0066B41D,35,structural,0,"shape ratio 38%, sizes 187->187",15
??1?$MultiListClass@VDX8PolygonRendererClass@@@@UAE@XZ,dx8renderer.cpp,98,0x0094616F,35,structural,0,"shape ratio 61%, sizes 98->98",10
??1?$MultiListClass@VDX8TextureCategoryClass@@@@UAE@XZ,dx8renderer.cpp,98,0x0094616F,35,structural,0,"shape ratio 61%, sizes 98->98",10
??1?$MultiListClass@VMeshModelClass@@@@UAE@XZ,dx8renderer.cpp,98,0x0094616F,35,structural,0,"shape ratio 61%, sizes 98->98",10
??1?$MultiListClass@VDX8FVFCategoryContainer@@@@UAE@XZ,dx8renderer.cpp,98,0x0094616F,35,structural,0,"shape ratio 61%, sizes 98->98",10
??1?$MultiListClass@VPolyRemover@@@@UAE@XZ,dx8renderer.cpp,98,0x0094616F,35,structural,0,"shape ratio 61%, sizes 98->98",10
??1?$MultiListClass@VTextureTrackerClass@@@@UAE@XZ,dx8texman.cpp,98,0x0094616F,35,structural,0,"shape ratio 61%, sizes 98->98",10
?Remove@DX8TextureManagerClass@@SAXPAVTextureBaseClass@@@Z,dx8texman.cpp,65,0x009DC174,35,structural,0,"shape ratio 14%, sizes 65->65",5
?insert_unique@?$_Rb_tree@HU?$pair@$$CBHI@_STL@@U?$_Select1st@U?$pair@$$CBHI@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHI@_STL@@@2@@_STL@@QAE?AU?$_Rb_tree_iterator@U?$pair@$$CBHI@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHI@_STL@@@2@@2@U32@ABU?$pair@$$CBHI@2@@Z,gamelogicdispatch.cpp,595,0x0076870D,35,structural,0,"shape ratio 50%, sizes 595->595",8
?GameSpyOpenOverlay@@YAXW4GSOverlayType@@@Z,gamespyoverlay.cpp,567,0x00627FA4,35,structural,0,"shape ratio 41%, sizes 567->567",10
?insert_unique@?$_Rb_tree@IU?$pair@$$CBIPAVImage@@@_STL@@U?$_Select1st@U?$pair@$$CBIPAVImage@@@_STL@@@2@U?$less@I@2@V?$allocator@U?$pair@$$CBIPAVImage@@@_STL@@@2@@_STL@@QAE?AU?$_Rb_tree_iterator@U?$pair@$$CBIPAVImage@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBIPAVImage@@@_STL@@@2@@2@U32@ABU?$pair@$$CBIPAVImage@@@2@@Z,image.cpp,595,0x009A434D,35,structural,0,"shape ratio 50%, sizes 595->595",8
??_GPopupMessageData@@MAEPAXI@Z,ingameui.cpp,34,0x0078D23F,35,structural,0,"shape ratio 21%, sizes 34->34",5
?updateAndDrawWorldAnimations@InGameUI@@IAEXXZ,ingameui.cpp,473,0x0043F63C,35,structural,0,"shape ratio 64%, sizes 473->473",15
?insert_unique@?$_Rb_tree@W4NameKeyType@@U?$pair@$$CBW4NameKeyType@@PAVLocomotorTemplate@@@_STL@@U?$_Select1st@U?$pair@$$CBW4NameKeyType@@PAVLocomotorTemplate@@@_STL@@@3@U?$less@W4NameKeyType@@@3@V?$allocator@U?$pair@$$CBW4NameKeyType@@PAVLocomotorTemplate@@@_STL@@@3@@_STL@@QAE?AU?$_Rb_tree_iterator@U?$pair@$$CBW4NameKeyType@@PAVLocomotorTemplate@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBW4NameKeyType@@PAVLocomotorTemplate@@@_STL@@@2@@2@U32@ABU?$pair@$$CBW4NameKeyType@@PAVLocomotorTemplate@@@2@@Z,locomotor.cpp,595,0x0076870D,35,structural,0,"shape ratio 50%, sizes 595->595",8
??1AddInfoStruct@MixFileFactoryClass@@QAE@XZ,mixfile.cpp,76,0x00907843,35,structural,0,"shape ratio 27%, sizes 76->76",10
?emit_ArmorUpgrade@ModulePoolGlueBulk@@YAPAVModule@@PAVThing@@PBVModuleData@@@Z,module_pool_glue_bulk.cpp,98,0x0011D08D,35,structural,0,"shape ratio 51%, sizes 98->98",5
?emit_AutoDepositUpdate@ModulePoolGlueBulk@@YAPAVModule@@PAVThing@@PBVModuleData@@@Z,module_pool_glue_bulk.cpp,98,0x0011A5FD,35,structural,0,"shape ratio 46%, sizes 98->98",5
?emit_AutoFindHealingUpdate@ModulePoolGlueBulk@@YAPAVModule@@PAVThing@@PBVModuleData@@@Z,module_pool_glue_bulk.cpp,98,0x0011977D,35,structural,0,"shape ratio 52%, sizes 98->98",5
?emit_CommandButtonHuntUpdate@ModulePoolGlueBulk@@YAPAVModule@@PAVThing@@PBVModuleData@@@Z,module_pool_glue_bulk.cpp,98,0x0011988D,35,structural,0,"shape ratio 52%, sizes 98->98",5
?emit_CommandSetUpgrade@ModulePoolGlueBulk@@YAPAVModule@@PAVThing@@PBVModuleData@@@Z,module_pool_glue_bulk.cpp,98,0x0011D21D,35,structural,0,"shape ratio 50%, sizes 98->98",5
?emit_DefaultProductionExitUpdate@ModulePoolGlueBulk@@YAPAVModule@@PAVThing@@PBVModuleData@@@Z,module_pool_glue_bulk.cpp,98,0x00117D3D,35,structural,0,"shape ratio 52%, sizes 98->98",5
?emit_DeletionUpdate@ModulePoolGlueBulk@@YAPAVModule@@PAVThing@@PBVModuleData@@@Z,module_pool_glue_bulk.cpp,98,0x00117EED,35,structural,0,"shape ratio 52%, sizes 98->98",5
?emit_DemoTrapUpdate@ModulePoolGlueBulk@@YAPAVModule@@PAVThing@@PBVModuleData@@@Z,module_pool_glue_bulk.cpp,98,0x0011999D,35,structural,0,"shape ratio 52%, sizes 98->98",5
?emit_ExperienceScalarUpgrade@ModulePoolGlueBulk@@YAPAVModule@@PAVThing@@PBVModuleData@@@Z,module_pool_glue_bulk.cpp,98,0x0011DAED,35,structural,0,"shape ratio 46%, sizes 98->98",5
?emit_FireSpreadUpdate@ModulePoolGlueBulk@@YAPAVModule@@PAVThing@@PBVModuleData@@@Z,module_pool_glue_bulk.cpp,98,0x001181BD,35,structural,0,"shape ratio 52%, sizes 98->98",5
?emit_FireWeaponWhenDamagedBehavior@ModulePoolGlueBulk@@YAPAVModule@@PAVThing@@PBVModuleData@@@Z,module_pool_glue_bulk.cpp,98,0x00116F2D,35,structural,0,"shape ratio 45%, sizes 98->98",5
?emit_FloatUpdate@ModulePoolGlueBulk@@YAPAVModule@@PAVThing@@PBVModuleData@@@Z,module_pool_glue_bulk.cpp,98,0x001184FD,35,structural,0,"shape ratio 52%, sizes 98->98",5
?emit_HealCrateCollide@ModulePoolGlueBulk@@YAPAVModule@@PAVThing@@PBVModuleData@@@Z,module_pool_glue_bulk.cpp,98,0x0011EE4D,35,structural,0,"shape ratio 55%, sizes 98->98",5
?emit_HeightDieUpdate@ModulePoolGlueBulk@@YAPAVModule@@PAVThing@@PBVModuleData@@@Z,module_pool_glue_bulk.cpp,98,0x00118A1D,35,structural,0,"shape ratio 52%, sizes 98->98",5
?emit_HijackerUpdate@ModulePoolGlueBulk@@YAPAVModule@@PAVThing@@PBVModuleData@@@Z,module_pool_glue_bulk.cpp,98,0x0011B4ED,35,structural,0,"shape ratio 52%, sizes 98->98",5
?emit_LocomotorSetUpgrade@ModulePoolGlueBulk@@YAPAVModule@@PAVThing@@PBVModuleData@@@Z,module_pool_glue_bulk.cpp,98,0x0011D39D,35,structural,0,"shape ratio 50%, sizes 98->98",5
