family,bytes,bodies,rva,size,name,shared_features
636,7732,4,0x00322e80,387,?d_00322e80@@YAXXZ,call ?j_0002a66c@@YAXXZ @0x2a66c; data 0x1083c50; call ?j_00019e34@@YAXXZ @0x19e34; call ?j_000049f3@@YAXXZ @0x49f3
636,7732,4,0x001d1020,2501,?d_001d1020@@YAXXZ,call ?j_0002a66c@@YAXXZ @0x2a66c; data 0x1083c50; call ?j_00019e34@@YAXXZ @0x19e34; call ?j_000049f3@@YAXXZ @0x49f3
636,7732,4,0x004a4240,4572,?d_004a4240@@YAXXZ,call ?j_0002a66c@@YAXXZ @0x2a66c; data 0x1083c50; call ?j_00019e34@@YAXXZ @0x19e34; call ?j_000049f3@@YAXXZ @0x49f3
637,7732,4,0x002f1560,272,?d_002f1560@@YAXXZ,call ?j_0002a66c@@YAXXZ @0x2a66c; data 0x1083c50; call ?j_00019e34@@YAXXZ @0x19e34; call ?j_000049f3@@YAXXZ @0x49f3
637,7732,4,0x00322e80,387,?d_00322e80@@YAXXZ,call ?j_0002a66c@@YAXXZ @0x2a66c; data 0x1083c50; call ?j_00019e34@@YAXXZ @0x19e34; call ?j_000049f3@@YAXXZ @0x49f3
637,7732,4,0x001d1020,2501,?d_001d1020@@YAXXZ,call ?j_0002a66c@@YAXXZ @0x2a66c; data 0x1083c50; call ?j_00019e34@@YAXXZ @0x19e34; call ?j_000049f3@@YAXXZ @0x49f3
637,7732,4,0x004a4240,4572,?d_004a4240@@YAXXZ,call ?j_0002a66c@@YAXXZ @0x2a66c; data 0x1083c50; call ?j_00019e34@@YAXXZ @0x19e34; call ?j_000049f3@@YAXXZ @0x49f3
638,7723,9,0x00189e80,189,?d_00189e80@@YAXXZ,data 0x10956c4; call ?j_0001b347@@YAXXZ @0x1b347; call ?bfmeAskEQ@BfmeThingEQ@@QAEEPAX@Z @0x9f2a70; call ?check@AssistedTargetingObjectShim@@QAE_NXZ @0x1fd7
638,7723,9,0x00329e00,338,?d_00329e00@@YAXXZ,data 0x10956c4; call ?j_0001b347@@YAXXZ @0x1b347; call ?bfmeAskEQ@BfmeThingEQ@@QAEEPAX@Z @0x9f2a70; call ?check@AssistedTargetingObjectShim@@QAE_NXZ @0x1fd7
638,7723,9,0x0015ece0,491,?d_0015ece0@@YAXXZ,data 0x10956c4; call ?j_0001b347@@YAXXZ @0x1b347; call ?bfmeAskEQ@BfmeThingEQ@@QAEEPAX@Z @0x9f2a70; call ?check@AssistedTargetingObjectShim@@QAE_NXZ @0x1fd7
638,7723,9,0x00329fb0,491,?d_00329fb0@@YAXXZ,data 0x10956c4; call ?j_0001b347@@YAXXZ @0x1b347; call ?bfmeAskEQ@BfmeThingEQ@@QAEEPAX@Z @0x9f2a70; call ?check@AssistedTargetingObjectShim@@QAE_NXZ @0x1fd7
638,7723,9,0x0017dda0,553,?d_0017dda0@@YAXXZ,data 0x10956c4; call ?j_0001b347@@YAXXZ @0x1b347; call ?bfmeAskEQ@BfmeThingEQ@@QAEEPAX@Z @0x9f2a70; call ?check@AssistedTargetingObjectShim@@QAE_NXZ @0x1fd7
638,7723,9,0x0027db50,562,?d_0027db50@@YAXXZ,data 0x10956c4; call ?j_0001b347@@YAXXZ @0x1b347; call ?bfmeAskEQ@BfmeThingEQ@@QAEEPAX@Z @0x9f2a70; call ?check@AssistedTargetingObjectShim@@QAE_NXZ @0x1fd7
638,7723,9,0x0014ce00,634,?d_0014ce00@@YAXXZ,data 0x10956c4; call ?j_0001b347@@YAXXZ @0x1b347; call ?bfmeAskEQ@BfmeThingEQ@@QAEEPAX@Z @0x9f2a70; call ?check@AssistedTargetingObjectShim@@QAE_NXZ @0x1fd7
638,7723,9,0x0014d120,1951,?d_0014d120@@YAXXZ,data 0x10956c4; call ?j_0001b347@@YAXXZ @0x1b347; call ?bfmeAskEQ@BfmeThingEQ@@QAEEPAX@Z @0x9f2a70; call ?check@AssistedTargetingObjectShim@@QAE_NXZ @0x1fd7
638,7723,9,0x0015d530,2514,?d_0015d530@@YAXXZ,data 0x10956c4; call ?j_0001b347@@YAXXZ @0x1b347; call ?bfmeAskEQ@BfmeThingEQ@@QAEEPAX@Z @0x9f2a70; call ?check@AssistedTargetingObjectShim@@QAE_NXZ @0x1fd7
639,7713,25,0x00803c90,123,?d_00803c90@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x00803b60,131,?d_00803b60@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x00803a00,147,?d_00803a00@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x00803bf0,157,?d_00803bf0@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x00800bd0,164,?d_00800bd0@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x007f5b80,168,?d_007f5b80@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x007f6120,191,?d_007f6120@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x00809100,191,?d_00809100@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x0080a9b0,202,?d_0080a9b0@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x0080aa80,204,?d_0080aa80@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x007f6050,206,?d_007f6050@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x007f5c30,213,?d_007f5c30@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x007f4440,215,?d_007f4440@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x00800d60,227,?d_00800d60@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x007f71b0,286,?d_007f71b0@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x007f6740,298,?d_007f6740@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x00809520,359,?d_00809520@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x0080a110,362,?d_0080a110@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x0080ab50,374,?d_0080ab50@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x00809c60,413,?d_00809c60@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x008097d0,450,?d_008097d0@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x008099a0,584,?d_008099a0@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x007f73c0,640,?d_007f73c0@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x0080a3c0,703,?d_0080a3c0@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
639,7713,25,0x00809e40,705,?d_00809e40@@YAXXZ,call ??0BfmeMsgVJH@@QAE@PADH@Z @0x7e8850; call ??1BfmeMsgVJH@@QAE@XZ @0x7e86c0; call ?addInt@BfmeC994@@QAEXPBDH@Z @0x7e88d0; data 0x112c144 (?g_bfmeKeyVHE@@3HA)
640,7707,19,0x0051d960,35,?d_0051d960@@YAXXZ,call ?j_000339a6@@YAXXZ @0x339a6; data 0x12f4c5c (?TheMouse@@3PAVMouse@@A); call ?shutdownComplete@Shell@@QAEXPAVWindowLayout@@H@Z @0x2f1d; data 0x12f3330 (?g_theTransitionHandler@@3PAVGameWi)
640,7707,19,0x00516c10,42,?d_00516c10@@YAXXZ,call ?j_000339a6@@YAXXZ @0x339a6; data 0x12f4c5c (?TheMouse@@3PAVMouse@@A); call ?shutdownComplete@Shell@@QAEXPAVWindowLayout@@H@Z @0x2f1d; data 0x12f3330 (?g_theTransitionHandler@@3PAVGameWi)
640,7707,19,0x0055c180,42,?d_0055c180@@YAXXZ,call ?j_000339a6@@YAXXZ @0x339a6; data 0x12f4c5c (?TheMouse@@3PAVMouse@@A); call ?shutdownComplete@Shell@@QAEXPAVWindowLayout@@H@Z @0x2f1d; data 0x12f3330 (?g_theTransitionHandler@@3PAVGameWi)
640,7707,19,0x00579440,42,?d_00579440@@YAXXZ,call ?j_000339a6@@YAXXZ @0x339a6; data 0x12f4c5c (?TheMouse@@3PAVMouse@@A); call ?shutdownComplete@Shell@@QAEXPAVWindowLayout@@H@Z @0x2f1d; data 0x12f3330 (?g_theTransitionHandler@@3PAVGameWi)
640,7707,19,0x004ce910,88,?d_004ce910@@YAXXZ,call ?j_000339a6@@YAXXZ @0x339a6; data 0x12f4c5c (?TheMouse@@3PAVMouse@@A); call ?shutdownComplete@Shell@@QAEXPAVWindowLayout@@H@Z @0x2f1d; data 0x12f3330 (?g_theTransitionHandler@@3PAVGameWi)
640,7707,19,0x004f98b0,88,?d_004f98b0@@YAXXZ,call ?j_000339a6@@YAXXZ @0x339a6; data 0x12f4c5c (?TheMouse@@3PAVMouse@@A); call ?shutdownComplete@Shell@@QAEXPAVWindowLayout@@H@Z @0x2f1d; data 0x12f3330 (?g_theTransitionHandler@@3PAVGameWi)
640,7707,19,0x005057c0,90,?d_005057c0@@YAXXZ,call ?j_000339a6@@YAXXZ @0x339a6; data 0x12f4c5c (?TheMouse@@3PAVMouse@@A); call ?shutdownComplete@Shell@@QAEXPAVWindowLayout@@H@Z @0x2f1d; data 0x12f3330 (?g_theTransitionHandler@@3PAVGameWi)
640,7707,19,0x004f0de0,107,?d_004f0de0@@YAXXZ,call ?j_000339a6@@YAXXZ @0x339a6; data 0x12f4c5c (?TheMouse@@3PAVMouse@@A); call ?shutdownComplete@Shell@@QAEXPAVWindowLayout@@H@Z @0x2f1d; data 0x12f3330 (?g_theTransitionHandler@@3PAVGameWi)
640,7707,19,0x0055e290,114,?d_0055e290@@YAXXZ,call ?j_000339a6@@YAXXZ @0x339a6; data 0x12f4c5c (?TheMouse@@3PAVMouse@@A); call ?shutdownComplete@Shell@@QAEXPAVWindowLayout@@H@Z @0x2f1d; data 0x12f3330 (?g_theTransitionHandler@@3PAVGameWi)
640,7707,19,0x0056bfa0,188,?d_0056bfa0@@YAXXZ,call ?j_000339a6@@YAXXZ @0x339a6; data 0x12f4c5c (?TheMouse@@3PAVMouse@@A); call ?shutdownComplete@Shell@@QAEXPAVWindowLayout@@H@Z @0x2f1d; data 0x12f3330 (?g_theTransitionHandler@@3PAVGameWi)
640,7707,19,0x00689910,243,?d_00689910@@YAXXZ,call ?j_000339a6@@YAXXZ @0x339a6; data 0x12f4c5c (?TheMouse@@3PAVMouse@@A); call ?shutdownComplete@Shell@@QAEXPAVWindowLayout@@H@Z @0x2f1d; data 0x12f3330 (?g_theTransitionHandler@@3PAVGameWi)
640,7707,19,0x00599490,283,?d_00599490@@YAXXZ,call ?j_000339a6@@YAXXZ @0x339a6; data 0x12f4c5c (?TheMouse@@3PAVMouse@@A); call ?shutdownComplete@Shell@@QAEXPAVWindowLayout@@H@Z @0x2f1d; data 0x12f3330 (?g_theTransitionHandler@@3PAVGameWi)
640,7707,19,0x005699b0,319,?d_005699b0@@YAXXZ,call ?j_000339a6@@YAXXZ @0x339a6; data 0x12f4c5c (?TheMouse@@3PAVMouse@@A); call ?shutdownComplete@Shell@@QAEXPAVWindowLayout@@H@Z @0x2f1d; data 0x12f3330 (?g_theTransitionHandler@@3PAVGameWi)
640,7707,19,0x0052b2a0,323,?d_0052b2a0@@YAXXZ,call ?j_000339a6@@YAXXZ @0x339a6; data 0x12f4c5c (?TheMouse@@3PAVMouse@@A); call ?shutdownComplete@Shell@@QAEXPAVWindowLayout@@H@Z @0x2f1d; data 0x12f3330 (?g_theTransitionHandler@@3PAVGameWi)
640,7707,19,0x005774e0,338,?d_005774e0@@YAXXZ,call ?j_000339a6@@YAXXZ @0x339a6; data 0x12f4c5c (?TheMouse@@3PAVMouse@@A); call ?shutdownComplete@Shell@@QAEXPAVWindowLayout@@H@Z @0x2f1d; data 0x12f3330 (?g_theTransitionHandler@@3PAVGameWi)
640,7707,19,0x0062ea60,741,?d_0062ea60@@YAXXZ,call ?j_000339a6@@YAXXZ @0x339a6; data 0x12f4c5c (?TheMouse@@3PAVMouse@@A); call ?shutdownComplete@Shell@@QAEXPAVWindowLayout@@H@Z @0x2f1d; data 0x12f3330 (?g_theTransitionHandler@@3PAVGameWi)
640,7707,19,0x006894b0,891,?d_006894b0@@YAXXZ,call ?j_000339a6@@YAXXZ @0x339a6; data 0x12f4c5c (?TheMouse@@3PAVMouse@@A); call ?shutdownComplete@Shell@@QAEXPAVWindowLayout@@H@Z @0x2f1d; data 0x12f3330 (?g_theTransitionHandler@@3PAVGameWi)
640,7707,19,0x004329d0,1632,?d_004329d0@@YAXXZ,call ?j_000339a6@@YAXXZ @0x339a6; data 0x12f4c5c (?TheMouse@@3PAVMouse@@A); call ?shutdownComplete@Shell@@QAEXPAVWindowLayout@@H@Z @0x2f1d; data 0x12f3330 (?g_theTransitionHandler@@3PAVGameWi)
640,7707,19,0x004f52c0,2101,?d_004f52c0@@YAXXZ,call ?j_000339a6@@YAXXZ @0x339a6; data 0x12f4c5c (?TheMouse@@3PAVMouse@@A); call ?shutdownComplete@Shell@@QAEXPAVWindowLayout@@H@Z @0x2f1d; data 0x12f3330 (?g_theTransitionHandler@@3PAVGameWi)
641,7693,12,0x002ed960,132,?d_002ed960@@YAXXZ,call ?setPlayerIndex@AudioEventRTS@@QAEXH@Z @0x3ac88; call ??0?$list@PAVFXNugget@@V?$allocator@PAVFXNugget@@@_STL@ @0x47b27; call ??0AudioEventRTS@@QAE@ABVAsciiString@@@Z @0x25306; call ?setObjectID@AudioEventRTS@@QAEXI@Z @0x19a6a
641,7693,12,0x002ee950,148,?d_002ee950@@YAXXZ,call ?setPlayerIndex@AudioEventRTS@@QAEXH@Z @0x3ac88; call ??0?$list@PAVFXNugget@@V?$allocator@PAVFXNugget@@@_STL@ @0x47b27; call ??0AudioEventRTS@@QAE@ABVAsciiString@@@Z @0x25306; call ?setObjectID@AudioEventRTS@@QAEXI@Z @0x19a6a
641,7693,12,0x000cbec0,174,?d_000cbec0@@YAXXZ,call ?setPlayerIndex@AudioEventRTS@@QAEXH@Z @0x3ac88; call ??0?$list@PAVFXNugget@@V?$allocator@PAVFXNugget@@@_STL@ @0x47b27; call ??0AudioEventRTS@@QAE@ABVAsciiString@@@Z @0x25306; call ?setObjectID@AudioEventRTS@@QAEXI@Z @0x19a6a
641,7693,12,0x000cbfa0,215,?d_000cbfa0@@YAXXZ,call ?setPlayerIndex@AudioEventRTS@@QAEXH@Z @0x3ac88; call ??0?$list@PAVFXNugget@@V?$allocator@PAVFXNugget@@@_STL@ @0x47b27; call ??0AudioEventRTS@@QAE@ABVAsciiString@@@Z @0x25306; call ?setObjectID@AudioEventRTS@@QAEXI@Z @0x19a6a
641,7693,12,0x000c8610,230,?d_000c8610@@YAXXZ,call ?setPlayerIndex@AudioEventRTS@@QAEXH@Z @0x3ac88; call ??0?$list@PAVFXNugget@@V?$allocator@PAVFXNugget@@@_STL@ @0x47b27; call ??0AudioEventRTS@@QAE@ABVAsciiString@@@Z @0x25306; call ?setObjectID@AudioEventRTS@@QAEXI@Z @0x19a6a
641,7693,12,0x002fd280,242,?d_002fd280@@YAXXZ,call ?setPlayerIndex@AudioEventRTS@@QAEXH@Z @0x3ac88; call ??0?$list@PAVFXNugget@@V?$allocator@PAVFXNugget@@@_STL@ @0x47b27; call ??0AudioEventRTS@@QAE@ABVAsciiString@@@Z @0x25306; call ?setObjectID@AudioEventRTS@@QAEXI@Z @0x19a6a
641,7693,12,0x002f44e0,287,?d_002f44e0@@YAXXZ,call ?setPlayerIndex@AudioEventRTS@@QAEXH@Z @0x3ac88; call ??0?$list@PAVFXNugget@@V?$allocator@PAVFXNugget@@@_STL@ @0x47b27; call ??0AudioEventRTS@@QAE@ABVAsciiString@@@Z @0x25306; call ?setObjectID@AudioEventRTS@@QAEXI@Z @0x19a6a
641,7693,12,0x002f4360,300,?d_002f4360@@YAXXZ,call ?setPlayerIndex@AudioEventRTS@@QAEXH@Z @0x3ac88; call ??0?$list@PAVFXNugget@@V?$allocator@PAVFXNugget@@@_STL@ @0x47b27; call ??0AudioEventRTS@@QAE@ABVAsciiString@@@Z @0x25306; call ?setObjectID@AudioEventRTS@@QAEXI@Z @0x19a6a
641,7693,12,0x0017ecb0,342,?d_0017ecb0@@YAXXZ,call ?setPlayerIndex@AudioEventRTS@@QAEXH@Z @0x3ac88; call ??0?$list@PAVFXNugget@@V?$allocator@PAVFXNugget@@@_STL@ @0x47b27; call ??0AudioEventRTS@@QAE@ABVAsciiString@@@Z @0x25306; call ?setObjectID@AudioEventRTS@@QAEXI@Z @0x19a6a
641,7693,12,0x003c29d0,402,?d_003c29d0@@YAXXZ,call ?setPlayerIndex@AudioEventRTS@@QAEXH@Z @0x3ac88; call ??0?$list@PAVFXNugget@@V?$allocator@PAVFXNugget@@@_STL@ @0x47b27; call ??0AudioEventRTS@@QAE@ABVAsciiString@@@Z @0x25306; call ?setObjectID@AudioEventRTS@@QAEXI@Z @0x19a6a
641,7693,12,0x00174a20,536,?d_00174a20@@YAXXZ,call ?setPlayerIndex@AudioEventRTS@@QAEXH@Z @0x3ac88; call ??0?$list@PAVFXNugget@@V?$allocator@PAVFXNugget@@@_STL@ @0x47b27; call ??0AudioEventRTS@@QAE@ABVAsciiString@@@Z @0x25306; call ?setObjectID@AudioEventRTS@@QAEXI@Z @0x19a6a
641,7693,12,0x0029e330,4685,?d_0029e330@@YAXXZ,call ?setPlayerIndex@AudioEventRTS@@QAEXH@Z @0x3ac88; call ??0?$list@PAVFXNugget@@V?$allocator@PAVFXNugget@@@_STL@ @0x47b27; call ??0AudioEventRTS@@QAE@ABVAsciiString@@@Z @0x25306; call ?setObjectID@AudioEventRTS@@QAEXI@Z @0x19a6a
642,7684,12,0x001f11e0,303,?d_001f11e0@@YAXXZ,call ?_M_insert_overflow@?$vector@UCoord3D@@V?$allocator@UCo @0x70cc; call ?j_00035f8f@@YAXXZ @0x35f8f; call ?bfmeStep1044@BfmeD1044@@QAEXH@Z @0x399a5; call ?addObjectToPathfindMap@BfmeSpawnPointPathfinder@@QAEXP @0xb81b
642,7684,12,0x000b7af0,310,?d_000b7af0@@YAXXZ,call ?_M_insert_overflow@?$vector@UCoord3D@@V?$allocator@UCo @0x70cc; call ?j_00035f8f@@YAXXZ @0x35f8f; call ?bfmeStep1044@BfmeD1044@@QAEXH@Z @0x399a5; call ?addObjectToPathfindMap@BfmeSpawnPointPathfinder@@QAEXP @0xb81b
642,7684,12,0x002c2a60,338,?d_002c2a60@@YAXXZ,call ?_M_insert_overflow@?$vector@UCoord3D@@V?$allocator@UCo @0x70cc; call ?j_00035f8f@@YAXXZ @0x35f8f; call ?bfmeStep1044@BfmeD1044@@QAEXH@Z @0x399a5; call ?addObjectToPathfindMap@BfmeSpawnPointPathfinder@@QAEXP @0xb81b
642,7684,12,0x002c2830,444,?d_002c2830@@YAXXZ,call ?_M_insert_overflow@?$vector@UCoord3D@@V?$allocator@UCo @0x70cc; call ?j_00035f8f@@YAXXZ @0x35f8f; call ?bfmeStep1044@BfmeD1044@@QAEXH@Z @0x399a5; call ?addObjectToPathfindMap@BfmeSpawnPointPathfinder@@QAEXP @0xb81b
642,7684,12,0x002d01e0,534,?d_002d01e0@@YAXXZ,call ?_M_insert_overflow@?$vector@UCoord3D@@V?$allocator@UCo @0x70cc; call ?j_00035f8f@@YAXXZ @0x35f8f; call ?bfmeStep1044@BfmeD1044@@QAEXH@Z @0x399a5; call ?addObjectToPathfindMap@BfmeSpawnPointPathfinder@@QAEXP @0xb81b
642,7684,12,0x0027e200,545,?d_0027e200@@YAXXZ,call ?_M_insert_overflow@?$vector@UCoord3D@@V?$allocator@UCo @0x70cc; call ?j_00035f8f@@YAXXZ @0x35f8f; call ?bfmeStep1044@BfmeD1044@@QAEXH@Z @0x399a5; call ?addObjectToPathfindMap@BfmeSpawnPointPathfinder@@QAEXP @0xb81b
642,7684,12,0x002d2790,565,?d_002d2790@@YAXXZ,call ?_M_insert_overflow@?$vector@UCoord3D@@V?$allocator@UCo @0x70cc; call ?j_00035f8f@@YAXXZ @0x35f8f; call ?bfmeStep1044@BfmeD1044@@QAEXH@Z @0x399a5; call ?addObjectToPathfindMap@BfmeSpawnPointPathfinder@@QAEXP @0xb81b
642,7684,12,0x00187c50,678,?d_00187c50@@YAXXZ,call ?_M_insert_overflow@?$vector@UCoord3D@@V?$allocator@UCo @0x70cc; call ?j_00035f8f@@YAXXZ @0x35f8f; call ?bfmeStep1044@BfmeD1044@@QAEXH@Z @0x399a5; call ?addObjectToPathfindMap@BfmeSpawnPointPathfinder@@QAEXP @0xb81b
642,7684,12,0x00187860,805,?d_00187860@@YAXXZ,call ?_M_insert_overflow@?$vector@UCoord3D@@V?$allocator@UCo @0x70cc; call ?j_00035f8f@@YAXXZ @0x35f8f; call ?bfmeStep1044@BfmeD1044@@QAEXH@Z @0x399a5; call ?addObjectToPathfindMap@BfmeSpawnPointPathfinder@@QAEXP @0xb81b
642,7684,12,0x002284d0,1039,?d_002284d0@@YAXXZ,call ?_M_insert_overflow@?$vector@UCoord3D@@V?$allocator@UCo @0x70cc; call ?j_00035f8f@@YAXXZ @0x35f8f; call ?bfmeStep1044@BfmeD1044@@QAEXH@Z @0x399a5; call ?addObjectToPathfindMap@BfmeSpawnPointPathfinder@@QAEXP @0xb81b
642,7684,12,0x002289f0,1040,?d_002289f0@@YAXXZ,call ?_M_insert_overflow@?$vector@UCoord3D@@V?$allocator@UCo @0x70cc; call ?j_00035f8f@@YAXXZ @0x35f8f; call ?bfmeStep1044@BfmeD1044@@QAEXH@Z @0x399a5; call ?addObjectToPathfindMap@BfmeSpawnPointPathfinder@@QAEXP @0xb81b
642,7684,12,0x002d0f00,1083,?d_002d0f00@@YAXXZ,call ?_M_insert_overflow@?$vector@UCoord3D@@V?$allocator@UCo @0x70cc; call ?j_00035f8f@@YAXXZ @0x35f8f; call ?bfmeStep1044@BfmeD1044@@QAEXH@Z @0x399a5; call ?addObjectToPathfindMap@BfmeSpawnPointPathfinder@@QAEXP @0xb81b
643,7676,9,0x003237f0,164,?d_003237f0@@YAXXZ,data 0x108f924; call ?j_00048112@@YAXXZ @0x48112; call ?j_0002bd82@@YAXXZ @0x2bd82; data 0x10977e0
643,7676,9,0x00206460,220,?d_00206460@@YAXXZ,data 0x108f924; call ?j_00048112@@YAXXZ @0x48112; call ?j_0002bd82@@YAXXZ @0x2bd82; data 0x10977e0
